Lang_Id,likely_subtag,LangName,script,regions,default region,unwritten,not used,areas,ISO 639-3,confirmed,Date modified,comments
vao,vao-Latn-VU,Vao,Latn,VU,VU,1,,MEL,vao,LE,10-Jan-2018,
vap-Latn,vap-Latn-IN,Vaiphei,Latn,IN,IN,,,SAS,vap,,,
var,var-Latn-MX,Huarijío,Latn,MX,MX,,,CAM,var,LE,9-Jan-2018,
vas-Deva,vas-Deva-IN,Vasavi,Deva,IN,IN,,,SAS,vas,,,
vas-Gujr,vas-Gujr-IN,Vasavi,Gujr,IN,IN,,,SAS,vas,,,
vau,vau-Qaax-CD,Vanuma,Qaax,CD,CD,1,,MAF,vau,,,
vav-Deva,vav-Deva-IN,Varli,Deva,IN,IN,,,SAS,vav,,,
vav-Gujr,vav-Gujr-IN,Varli,Gujr,IN,IN,,,SAS,vav,,,
vay-Deva,vay-Deva-NP,Wayu,Deva,NP,NP,,,SAS,vay,,,
vbb,vbb-Qaax-ID,"Babar, Southeast",Qaax,ID,ID,1,,SEA,vbb,,,
vbk,vbk-Qaax-PH,"Bontok, Southwestern",Qaax,PH,PH,1,,SEA,vbk,,,
ve-Brai,ve-Brai-ZA,Venda,Brai,ZA ZW,ZA,,,EAF SAF,ven,,,
ve,ve-Latn-ZA,Venda,Latn,ZA ZW,ZA,,,EAF SAF,ven,CLDR,,
vec,vec-Latn-IT,Venetian,Latn,AL BR GR HR IT ME MX SI,IT,,,CAM SAM SEU,vec,CLDR,,
ved,ved-Zyyy-LK,Veddah,Zyyy,LK,LK,,,SAS,ved,,,
vel,vel-Zyyy-NL,Veluws,Zyyy,NL,NL,,,WEU,vel,,,
vem-Latn,vem-Latn-NG,Vemgo-Mabas,Latn,CM NG,NG,,,MAF WAF,vem,,,
veo,veo-Zyyy-US,Ventureño,Zyyy,US,US,1,,NAM,veo,LE,10-Jan-2018,Extinct
vep,vep-Latn-RU,Veps,Latn,RU,RU,,,EEU,vep,CLDR,,
ver-Latn,ver-Latn-NG,Mom Jango,Latn,CM NG,NG,,,MAF WAF,ver,,,
vgr,vgr-Qaax-PK,Vaghri,Qaax,PK,PK,1,,SAS,vgr,,,
vgt,vgt-Zyyy-BE,Flemish Sign Language,Zyyy,BE,BE,,,WEU,vgt,,,
vi-Brai,vi-Brai-VN,Vietnamese,Brai,AU CA CI CN CZ DE DK FI FR HU KH LA MQ NC NL NO PH PL RU SN TH TW US VN VU,VN,,,ANZ CAR EAS EEU MEL NAM NEU SEA WAF WEU,vie,NMC,10-Jan-2018,
vi-Hani,vi-Hani-VN,Vietnamese,Hani,AU CA CI CN CZ DE DK FI FR HU KH LA MQ NC NL NO PH PL RU SN TH TW US VN VU,VN,,,ANZ CAR EAS EEU MEL NAM NEU SEA WAF WEU,vie,NMC,10-Jan-2018,
vi,vi-Latn-VN,Vietnamese,Latn,AU CA CI CN CZ DE DK FI FR HU KH LA MQ NC NL NO PH PL RU SN TH TW US VN VU,VN,,,ANZ CAR EAS EEU MEL NAM NEU SEA WAF WEU,vie,CLDR,,
vic,vic-Latn-SX,Virgin Islands Creole English,Latn,BQ VG VI SX,SX,,,CAR,vic,CLDR,,
vid,vid-Latn-TZ,Vidunda,Latn,TZ,TZ,,,EAF,vid,,,
vif,vif-Latn-CG,Vili,Latn,CG GA,CG,1,,MAF,vif,LE,31-Jan-2018,
vig,vig-Qaax-BF,Viemo,Qaax,BF,BF,1,,WAF,vig,,,
vil,vil-Latn-AR,Vilela,Latn,AR,AR,1,,SAM,vil,LE,9-Jan-2018,
vin,vin-Qaax-TZ,Vinza,Qaax,TZ,TZ,1,,EAF,vin,,,
vis,vis-Zyyy-IN,Vishavan,Zyyy,IN,IN,,,SAS,vis,,,
vit,vit-Zyyy-NG,Viti,Zyyy,NG,NG,,,WAF,vit,,,
viv,viv-Latn-PG,Iduna,Latn,PG,PG,,,MEL,viv,LE,10-Jan-2018,
vka,vka-Zyyy-AU,Kariyarra,Zyyy,AU,AU,1,,ANZ,vka,LE,10-Jan-2018,Extinct
vki,vki-Zyyy-NG,Ija-Zuba,Zyyy,NG,NG,,,WAF,vki,,,
vkj,vkj-Zyyy-TD,Kujarge,Zyyy,TD,TD,,,MAF,vkj,,,
vkk,vkk-Qaax-ID,Kaur,Qaax,ID,ID,1,,SEA,vkk,,,
vkl-Latn,vkl-Latn-ID,Kulisusu,Latn,ID,ID,,,SEA,vkl,,,
vkm,vkm-Latn-BR,Kamakan,Latn,BR,BR,1,,SAM,vkm,LE,10-Jan-2018,Extinct
vko,vko-Zyyy-ID,Kodeoha,Zyyy,ID,ID,,,SEA,vko,,,
vkp-Deva,vkp-Deva-IN,Korlai Creole Portuguese,Deva,IN,IN,,,SAS,vkp,,,
vkp-Latn,vkp-Latn-IN,Korlai Creole Portuguese,Latn,IN,IN,,,SAS,vkp,,,
vkt,vkt-Zyyy-ID,"Malay, Tenggarong Kutai",Zyyy,ID,ID,,,SEA,vkt,,,
vku,vku-Latn-AU,Kurrama,Latn,AU,AU,1,,ANZ,vku,LE,10-Jan-2018,
vlp,vlp-Latn-VU,Valpei,Latn,VU,VU,1,,MEL,vlp,LE,10-Jan-2018,
vls,vls-Latn-BE,Vlaams,Latn,BE FR NL US,BE,,,NAM WEU,vls,CLDR,,
vma,vma-Latn-AU,Martuyhunira,Latn,AU,AU,1,,ANZ,vma,LE,10-Jan-2018,
vmb,vmb-Zyyy-AU,Barbaram,Zyyy,AU,AU,1,,ANZ,vmb,LE,10-Jan-2018,Extinct
vmc,vmc-Latn-MX,"Mixtec, Juxtlahuaca",Latn,MX,MX,,,CAM,vmc,LE,9-Jan-2018,
vmd,vmd-Zyyy-IN,"Koraga, Mudu",Zyyy,IN,IN,,,SAS,vmd,,,
vme,vme-Qaax-ID,"Masela, East",Qaax,ID,ID,1,,SEA,vme,,,
vmf,vmf-Latn-DE,Eastern Franconian,Latn,DE,DE,,,WEU,vmf,CLDR,,
vmg,vmg-Latn-PG,Lungalunga,Latn,PG,PG,,,MEL,vmg,LE,10-Jan-2018,
vmh,vmh-Zyyy-IR,Maraghei,Zyyy,IR,IR,,,SAS,vmh,,,
vmi,vmi-Zyyy-AU,Miwa,Zyyy,AU,AU,1,,ANZ,vmi,LE,10-Jan-2018,Extinct
vmj,vmj-Latn-MX,"Mixtec, Ixtayutla",Latn,MX,MX,,,CAM,vmj,LE,9-Jan-2018,
vmk-Latn,vmk-Latn-MZ,Makhuwa-Shirima,Latn,MZ,MZ,,,EAF,vmk,,,
vml,vml-Zyyy-AU,Malgana,Zyyy,AU,AU,1,,ANZ,vml,LE,10-Jan-2018,Extinct
vmm,vmm-Latn-MX,"Mixtec, Mitlatongo",Latn,MX,MX,,,CAM,vmm,LE,9-Jan-2018,
vmp,vmp-Latn-MX,"Mazatec, Soyaltepec",Latn,MX,MX,,,CAM,vmp,LE,9-Jan-2018,
vmq,vmq-Latn-MX,"Mixtec, Soyaltepec",Latn,MX,MX,1,,CAM,vmq,LE,9-Jan-2018,
vmr,vmr-Qaax-MZ,Marenje,Qaax,MZ,MZ,1,,EAF,vmr,,,
vms,vms-Zyyy-ID,Moksela,Zyyy,ID,ID,,,SEA,vms,,,Extinct
vmu,vmu-Zyyy-AU,Muluridyi,Zyyy,AU,AU,1,,ANZ,vmu,LE,10-Jan-2018,Extinct
vmv,vmv-Zyyy-US,"Maidu, Valley",Zyyy,US,US,1,,NAM,vmv,LE,10-Jan-2018,Extinct
vmw,vmw-Latn-MZ,Makhuwa,Latn,MZ,MZ,,,EAF,vmw,CLDR,,
vmx,vmx-Latn-MX,"Mixtec, Tamazola",Latn,MX,MX,,,CAM,vmx,LE,9-Jan-2018,
vmy,vmy-Latn-MX,"Mazatec, Ayautla",Latn,MX,MX,,,CAM,vmy,LE,9-Jan-2018,
vmz,vmz-Latn-MX,"Mazatec, Mazatlán",Latn,MX,MX,,,CAM,vmz,LE,9-Jan-2018,
vnk,vnk-Latn-SB,Lovono,Latn,SB,SB,1,,MEL,vnk,LE,10-Jan-2018,
vnm,vnm-Latn-VU,Neve'ei,Latn,VU,VU,1,,MEL,vnm,LE,10-Jan-2018,
vnp,vnp-Latn-VU,Vunapu,Latn,VU,VU,1,,MEL,vnp,LE,10-Jan-2018,
vo,vo-Latn-001,Volapük,Latn,001,001,,,WEU,vol,CLDR,,Constructed
vor,vor-Zyyy-NG,Voro,Zyyy,NG,NG,,,WAF,vor,,,
vot,vot-Latn-RU,Vod,Latn,RU,RU,1,,EEU,vot,CLDR,,
vra,vra-Latn-VU,Vera'a,Latn,VU,VU,1,,MEL,vra,LE,10-Jan-2018,
vro,vro-Latn-EE,Võro,Latn,EE,EE,,,NEU,vro,CLDR,,
vrs,vrs-Latn-SB,Varisi,Latn,SB,SB,,,MEL,vrs,LE,10-Jan-2018,
vrt,vrt-Latn-VU,Banam Bay,Latn,VU,VU,1,,MEL,vrt,LE,10-Jan-2018,
vsi,vsi-Zyyy-MD,Moldova Sign Language,Zyyy,MD,MD,,,EEU,vsi,,,
vsl-Zyyy,vsl-Zyyy-VE,Venezuelan Sign Language,Zyyy,VE,VE,1,,SAM,vsl,,,
vsv,vsv-Zyyy-ES,Valencian Sign Language,Zyyy,ES,ES,,,SEU,vsv,,,
vto,vto-Qaax-ID,Vitou,Qaax,ID,ID,1,,SEA,vto,,,
vum,vum-Latn-GA,Vumbu,Latn,GA,GA,1,,MAF,vum,LE,30-Jan-2018,
vun,vun-Latn-TZ,Vunjo,Latn,TZ,TZ,,,EAF,vun,CLDR,,
vut-Latn,vut-Latn-CM,Vute,Latn,CM NG,CM,,,MAF WAF,vut,,,
vwa,vwa-Qaax-CN,Awa,Qaax,CN,CN,1,,EAS,vwa,,,
wa,wa-Latn-BE,Walloon,Latn,BE,BE,,,WEU,wln,CLDR,,
waa,waa-Latn-US,Walla Walla,Latn,US,US,1,,NAM,waa,LE,9-Jan-2018,
wab,wab-Latn-PG,Wab,Latn,PG,PG,1,,MEL,wab,LE,10-Jan-2018,
wac,wac-Latn-US,Wasco-Wishram,Latn,US,US,1,,NAM,wac,LE,9-Jan-2018,
wad-Latn,wad-Latn-ID,Wandamen,Latn,ID,ID,,,SEA,wad,,,
wae,wae-Latn-CH,Walser,Latn,AT CH IT LI,CH,,,SEU WEU,wae,CLDR,,
waf,waf-Latn-BR,Wakoná,Latn,BR,BR,1,,SAM,waf,LE,10-Jan-2018,Extinct
wag,wag-Latn-PG,Wa'ema,Latn,PG,PG,1,,MEL,wag,LE,10-Jan-2018,
wah,wah-Zyyy-ID,Watubela,Zyyy,ID,ID,,,SEA,wah,,,
wai,wai-Zyyy-ID,Wares,Zyyy,ID,ID,,,SEA,wai,,,
waj,waj-Latn-PG,Waffa,Latn,PG,PG,,,MEL,waj,LE,10-Jan-2018,
wal,wal-Ethi-ET,Wolaytta,Ethi,ET,ET,,,EAF,wal,CLDR,,
wal-Latn,wal-Latn-ET,Wolaytta,Latn,ET,ET,,,EAF,wal,,,
wam,wam-Latn-US,Wampanoag,Latn,US,US,,,NAM,wam,LE,9-Jan-2018,Extinct
wan-Latn,wan-Latn-CI,Wan,Latn,CI,CI,,,WAF,wan,,,
wao,wao-Zyyy-US,Wappo,Zyyy,US,US,1,,NAM,wao,LE,10-Jan-2018,Extinct
wap,wap-Latn-GY,Wapishana,Latn,BR GY,GY,,,SAM,wap,LE,9-Jan-2018,
waq,waq-Latn-AU,Wageman,Latn,AU,AU,1,,ANZ,waq,LE,10-Jan-2018,
war-Brai,war-Brai-PH,Waray-Waray,Brai,PH,PH,,,SEA,war,,,
war,war-Latn-PH,Waray-Waray,Latn,PH,PH,,,SEA,war,CLDR,,
was,was-Latn-US,Washo,Latn,US,US,,,NAM,was,LE,9-Jan-2018,
wat,wat-Latn-PG,Kaninuwa,Latn,PG,PG,,,MEL,wat,LE,10-Jan-2018,
wau,wau-Latn-BR,Waurá,Latn,BR,BR,,,SAM,wau,LE,9-Jan-2018,
wav,wav-Zyyy-NG,Waka,Zyyy,NG,NG,,,WAF,wav,,,
waw,waw-Latn-BR,Waiwai,Latn,BR GY SR,BR,,,SAM,waw,LE,9-Jan-2018,
wax,wax-Latn-PG,Marangis,Latn,PG,PG,1,,MEL,wax,LE,10-Jan-2018,
way,way-Latn-SR,Wayana,Latn,BR GF SR,SR,,,SAM,way,LE,9-Jan-2018,
waz,waz-Latn-PG,Wampur,Latn,PG,PG,1,,MEL,waz,LE,10-Jan-2018,
wba,wba-Latn-VE,Warao,Latn,GY SR VE,VE,,,SAM,wba,LE,9-Jan-2018,
wbb,wbb-Qaax-ID,Wabo,Qaax,ID,ID,1,,SEA,wbb,,,
wbe,wbe-Zyyy-ID,Waritai,Zyyy,ID,ID,,,SEA,wbe,,,
wbf-Latn,wbf-Latn-BF,Wara,Latn,BF,BF,,,WAF,wbf,,,
wbh,wbh-Qaax-TZ,Wanda,Qaax,TZ,TZ,1,,EAF,wbh,,,
wbi,wbi-Latn-TZ,Vwanji,Latn,TZ,TZ,,,EAF,wbi,,,
wbj,wbj-Latn-TZ,Alagwa,Latn,TZ,TZ,,,EAF,wbj,,,
wbk,wbk-Qaax-AF,Waigali,Qaax,AF,AF,1,,SAS,wbk,,,
wbl-Arab,wbl-Arab-AF,Wakhi,Arab,AF CN PK TJ,AF,,,CAS EAS SAS,wbl,MH,,
wbl-Cyrl,wbl-Cyrl-TJ,Wakhi,Cyrl,AF CN PK TJ,TJ,,,CAS EAS SAS,wbl,MH,,
wbl-Latn,wbl-Latn-PK,Wakhi,Latn,AF CN PK TJ,PK,,,CAS EAS SAS,wbl,MH,,
wbm-Latn,wbm-Latn-CN,"Wa, Vo",Latn,CN MM,CN,,,EAS SEA,wbm,,,
wbp,wbp-Latn-AU,Warlpiri,Latn,AU,AU,,,ANZ,wbp,CLDR,,
wbq,wbq-Telu-IN,Waddar,Zyyy,IN,IN,,,SAS,wbq,CLDR,,
wbr,wbr-Deva-IN,Wagdi,Deva,IN,IN,,,SAS,wbr,CLDR,,
wbt,wbt-Latn-AU,Wanman,Latn,AU,AU,1,,ANZ,wbt,LE,10-Jan-2018,
wbv,wbv-Latn-AU,Wajarri,Latn,AU,AU,1,,ANZ,wbv,LE,10-Jan-2018,
wbw,wbw-Zyyy-ID,Woi,Zyyy,ID,ID,,,SEA,wbw,,,
wca,wca-Latn-BR,Yanomámi,Latn,BR,BR,,,SAM,wca,LE,9-Jan-2018,
wci-Latn,wci-Latn-TG,"Gbe, Waci",Latn,BJ TG,TG,,,WAF,wci,,,
wdd,wdd-Latn-GA,Wandji,Latn,GA,GA,1,,MAF,wdd,LE,30-Jan-2018,
wdg,wdg-Latn-PG,Wadaginam,Latn,PG,PG,1,,MEL,wdg,LE,10-Jan-2018,
wdj,wdj-Latn-AU,Wadjiginy,Latn,AU,AU,1,,ANZ,wdj,LE,10-Jan-2018,
wdk,wdk-Zyyy-AU,Wadikali,Zyyy,AU,AU,1,,ANZ,wdk,LE,10-Jan-2018,Extinct
wdu,wdu-Zyyy-AU,Wadjigu,Zyyy,AU,AU,1,,ANZ,wdu,LE,10-Jan-2018,Extinct
wdy,wdy-Zyyy-AU,Wadjabangayi,Zyyy,AU,AU,1,,ANZ,wdy,LE,10-Jan-2018,Extinct
wea,wea-Qaax-MM,Wewaw,Qaax,MM,MM,1,,SEA,wea,NMC,6-Dec-2017,Extinct
wec-Latn,wec-Latn-CI,Wè Western,Latn,CI,CI,,,WAF,wec,,,
wed,wed-Latn-PG,Wedau,Latn,PG,PG,,,MEL,wed,LE,10-Jan-2018,
weg,weg-Latn-AU,Wergaia,Latn,AU,AU,1,,ANZ,weg,LE,10-Jan-2018,
weh-Latn,weh-Latn-CM,Weh,Latn,CM,CM,,,MAF,weh,,,
wei,wei-Latn-PG,Kiunum,Latn,PG,PG,,,MEL,wei,LE,10-Jan-2018,
wem,wem-Qaax-BJ,"Gbe, Weme",Qaax,BJ,BJ,1,,WAF,wem,,,
weo-Latn,weo-Latn-ID,Wemale,Latn,ID,ID,,,SEA,weo,,,
wep-Latn,wep-Latn-DE,Westphalien,Latn,DE,DE,,,WEU,wep,,,
wer,wer-Latn-PG,Weri,Latn,PG,PG,,,MEL,wer,LE,10-Jan-2018,
wes-Latn,wes-Latn-CM,"Pidgin, Cameroon",Latn,CM,CM,,,MAF,wes,,,
wet,wet-Qaax-ID,Perai,Qaax,ID,ID,1,,SEA,wet,,,
weu-Latn,weu-Latn-MM,"Chin, Rawngtu",Latn,MM,MM,,,SEA,weu,NMC,6-Dec-2017,
wew-Latn,wew-Latn-ID,Wejewa,Latn,ID,ID,,,SEA,wew,,,
wfg,wfg-Zyyy-ID,Zorop,Zyyy,ID,ID,,,SEA,wfg,,,
wga,wga-Zyyy-AU,Wagaya,Zyyy,AU,AU,1,,ANZ,wga,LE,10-Jan-2018,Extinct
wgb,wgb-Latn-PG,Wagawaga,Latn,PG,PG,1,,MEL,wgb,LE,10-Jan-2018,
wgg,wgg-Zyyy-AU,Wangganguru,Zyyy,AU,AU,1,,ANZ,wgg,LE,10-Jan-2018,Extinct
wgi,wgi-Latn-PG,Wahgi,Latn,PG,PG,,,MEL,wgi,LE,10-Jan-2018,
wgo,wgo-Zyyy-ID,Ambel,Zyyy,ID,ID,,,SEA,wgo,,,
wgu,wgu-Zyyy-AU,Wirangu,Zyyy,AU,AU,1,,ANZ,wgu,LE,10-Jan-2018,Extinct
wgy,wgy-Latn-AU,Warrgamay,Latn,AU,AU,1,,ANZ,wgy,LE,10-Jan-2018,
wha,wha-Zyyy-ID,Sou Upaa,Zyyy,ID,ID,,,SEA,wha,,,
whg,whg-Latn-PG,"Wahgi, North",Latn,PG,PG,,,MEL,whg,LE,10-Jan-2018,
whk,whk-Latn-ID,"Kenyah, Wahau",Latn,ID MY,ID,,1,SEA,whk,LE,12-Dec-2017,
whu,whu-Zyyy-ID,"Kayan, Wahau",Zyyy,ID,ID,,,SEA,whu,,,
wib-Latn,wib-Latn-BF,"Toussian, Southern",Latn,BF CI,BF,,,WAF,wib,,,
wic,wic-Latn-US,Wichita,Latn,US,US,1,,NAM,wic,LE,9-Jan-2018,
wie,wie-Zyyy-AU,Wik-Epa,Zyyy,AU,AU,1,,ANZ,wie,LE,10-Jan-2018,Extinct
wif,wif-Zyyy-AU,Wik-Keyangan,Zyyy,AU,AU,1,,ANZ,wif,LE,10-Jan-2018,Extinct
wig,wig-Latn-AU,Wik-Ngathana,Latn,AU,AU,1,,ANZ,wig,LE,10-Jan-2018,
wih,wih-Latn-AU,Wik-Me'anha,Latn,AU,AU,1,,ANZ,wih,LE,10-Jan-2018,
wii,wii-Latn-PG,Minidien,Latn,PG,PG,,,MEL,wii,LE,10-Jan-2018,
wij,wij-Latn-AU,Wik-Iiyanh,Latn,AU,AU,1,,ANZ,wij,LE,10-Jan-2018,
wik,wik-Latn-AU,Wikalkan,Latn,AU,AU,1,,ANZ,wik,LE,10-Jan-2018,
wil,wil-Zyyy-AU,Wilawila,Zyyy,AU,AU,1,,ANZ,wil,LE,10-Jan-2018,Extinct
wim,wim-Latn-AU,Wik-Mungkan,Latn,AU,AU,,,ANZ,wim,LE,10-Jan-2018,
win,win-Latn-US,Ho-Chunk,Latn,US,US,,,NAM,win,LE,9-Jan-2018,
wir,wir-Latn-BR,Wiraféd,Latn,BR,BR,1,,SAM,wir,LE,10-Jan-2018,Extinct
wiu,wiu-Latn-PG,Wiru,Latn,PG,PG,,,MEL,wiu,LE,10-Jan-2018,
wiv,wiv-Latn-PG,Vitu,Latn,PG,PG,,,MEL,wiv,LE,10-Jan-2018,
wiy,wiy-Latn-US,Wiyot,Latn,US,US,,,NAM,wiy,LE,9-Jan-2018,Extinct
wja-Latn,wja-Latn-NG,Waja,Latn,NG,NG,,,WAF,wja,,,
wji-Latn,wji-Latn-NG,Warji,Latn,NG,NG,,,WAF,wji,,,
wka,wka-Zyyy-TZ,Kw'adza,Zyyy,TZ,TZ,1,,EAF,wka,LE,10-Jan-2018,Extinct
wkb,wkb-Qaax-IN,Kumbaran,Qaax,IN,IN,1,,SAS,wkb,,,
wkd,wkd-Zyyy-ID,Mo,Zyyy,ID,ID,,,SEA,wkd,,,
wkl,wkl-Qaax-IN,Kalanadi,Qaax,IN,IN,1,,SAS,wkl,,,
wku,wku-Qaax-IN,Kunduvadi,Qaax,IN,IN,1,,SAS,wku,,,
wkw,wkw-Zyyy-AU,Wakawaka,Zyyy,AU,AU,1,,ANZ,wkw,LE,10-Jan-2018,Extinct
wky,wky-Zyyy-AU,Wangkayutyuru,Zyyy,AU,AU,1,,ANZ,wky,LE,10-Jan-2018,Extinct
wla,wla-Latn-PG,Walio,Latn,PG,PG,1,,MEL,wla,LE,10-Jan-2018,
wlc,wlc-Zyyy-KM,"Comorian, Mwali",Zyyy,KM MG RE,KM,,,EAF,wlc,,,
wle,wle-Qaax-ET,Wolane,Qaax,ET,ET,1,,EAF,wle,,,
wlg,wlg-Latn-AU,Kunbarlang,Latn,AU,AU,1,,ANZ,wlg,LE,10-Jan-2018,
wli,wli-Zyyy-ID,Waioli,Zyyy,ID,ID,,,SEA,wli,,,
wlk,wlk-Zyyy-US,Wailaki,Zyyy,US,US,1,,NAM,wlk,LE,10-Jan-2018,Extinct
wll,wll-Qaax-SD,Wali,Qaax,SD,SD,1,,NAF,wll,,,
wlm,wlm-Latn-GB,Middle Welsh,Latn,GB,GB,,,???,wlm,St,,Historical
wlo-Arab,wlo-Arab-ID,Wolio,Arab,ID MY,ID,,,SEA,wlo,,,
wlr,wlr-Latn-VU,Wailapa,Latn,VU,VU,1,,MEL,wlr,LE,10-Jan-2018,
wls,wls-Latn-WF,Wallisian,Latn,FJ NC VU WF,WF,,,MEL POL,wls,CLDR,,
wlu,wlu-Zyyy-AU,Wuliwuli,Zyyy,AU,AU,1,,ANZ,wlu,LE,10-Jan-2018,Extinct
wlv,wlv-Latn-AR,Wichí Lhamtés Vejoz,Latn,AR,AR,,,SAM,wlv,LE,9-Jan-2018,
wlw-Latn,wlw-Latn-ID,Walak,Latn,ID,ID,,,SEA,wlw,,,
wlx,wlx-Latn-GH,Wali,Latn,GH,GH,,,WAF,wlx,LE,12-Jan-2018,
wly,wly-Zyyy-NP,Waling,Zyyy,NP,NP,1,,SAS,wly,LE,10-Jan-2018,Extinct
wma,wma-Zyyy-NG,Mawa,Zyyy,NG,NG,,,WAF,wma,,,Extinct
wmb,wmb-Latn-AU,Wambaya,Latn,AU,AU,1,,ANZ,wmb,LE,10-Jan-2018,
wmc,wmc-Latn-PG,Wamas,Latn,PG,PG,1,,MEL,wmc,LE,10-Jan-2018,
wmd,wmd-Latn-BR,Mamaindé,Latn,BR,BR,,,SAM,wmd,LE,9-Jan-2018,
wme-Deva,wme-Deva-NP,Wambule,Deva,NP,NP,,,SAS,wme,,,
wmh,wmh-Latn-TL,Waima'a,Latn,TL,TL,,,SEA,wmh,LE,12-Jan-2018,
wmi,wmi-Zyyy-AU,Wamin,Zyyy,AU,AU,1,,ANZ,wmi,LE,10-Jan-2018,Extinct
wmm,wmm-Qaax-ID,Maiwa,Qaax,ID,ID,1,,SEA,wmm,,,
wmn,wmn-Zyyy-NC,Waamwang,Zyyy,NC,NC,1,,MEL,wmn,LE,10-Jan-2018,Extinct
wmo,wmo-Latn-PG,Wom,Latn,PG,PG,,,MEL,wmo,LE,10-Jan-2018,
wms-Latn,wms-Latn-ID,Wambon,Latn,ID,ID,,,SEA,wms,,,
wmt,wmt-Latn-AU,Walmajarri,Latn,AU,AU,,,ANZ,wmt,LE,10-Jan-2018,
wmw-Arab,wmw-Arab-MZ,Mwani,Arab,MZ,MZ,,,EAF,wmw,,,
wmw-Latn,wmw-Latn-MZ,Mwani,Latn,MZ,MZ,,,EAF,wmw,,,
wmx,wmx-Latn-PG,Womo,Latn,PG,PG,1,,MEL,wmx,LE,10-Jan-2018,
wnb,wnb-Latn-PG,Wanambre,Latn,PG,PG,1,,MEL,wnb,LE,10-Jan-2018,
wnc,wnc-Latn-PG,Wantoat,Latn,PG,PG,,,MEL,wnc,LE,10-Jan-2018,
wnd,wnd-Zyyy-AU,Wandarang,Zyyy,AU,AU,1,,ANZ,wnd,LE,10-Jan-2018,Extinct
wne,wne-Qaax-PK,Waneci,Qaax,PK,PK,1,,SAS,wne,,,
wng,wng-Qaax-ID,Wanggom,Qaax,ID,ID,1,,SEA,wng,,,
wni,wni-Arab-KM,"Comorian, Ndzwani",Arab,KM MG RE,KM,,,EAF,wni,CLDR,,
wni-Latn,wni-Latn-KM,"Comorian, Ndzwani",Latn,KM MG RE,KM,,,EAF,wni,,,
wnk,wnk-Zyyy-ID,Wanukaka,Zyyy,ID,ID,,,SEA,wnk,,,
wnm,wnm-Zyyy-AU,Wanggamala,Zyyy,AU,AU,1,,ANZ,wnm,LE,10-Jan-2018,Extinct
wnn,wnn-Zyyy-AU,Wunumara,Zyyy,AU,AU,1,,ANZ,wnn,LE,10-Jan-2018,Extinct
wno-Latn,wno-Latn-ID,Wano,Latn,ID,ID,,,SEA,wno,,,
wnp,wnp-Latn-PG,Wanap,Latn,PG,PG,1,,MEL,wnp,LE,10-Jan-2018,
wnu,wnu-Latn-PG,Usan,Latn,PG,PG,,,MEL,wnu,LE,10-Jan-2018,
wnw,wnw-Latn-US,Wintu,Latn,US,US,1,,NAM,wnw,LE,9-Jan-2018,
wny,wny-Latn-AU,Wanyi,Latn,AU,AU,1,,ANZ,wny,LE,10-Jan-2018,
wo-Arab,wo-Arab-SN,Wolof,Arab,FR GM GW ML MR SN,SN,,,WAF WEU,wol,,,
wo,wo-Latn-SN,Wolof,Latn,FR GM GW ML MR SN,SN,,,WAF WEU,wol,CLDR,,
woa,woa-Latn-AU,Tyaraity,Latn,AU,AU,1,,ANZ,woa,LE,10-Jan-2018,
wob-Latn,wob-Latn-CI,Wè Northern,Latn,CI,CI,,,WAF,wob,,,
woc,woc-Latn-PG,Wogeo,Latn,PG,PG,1,,MEL,woc,LE,10-Jan-2018,
wod-Latn,wod-Latn-ID,Wolani,Latn,ID,ID,,,SEA,wod,,,
woe,woe-Latn-FM,Woleaian,Latn,FM,FM,,,MIC,woe,LE,10-Jan-2018,
woe-Wole,woe-Wole-FM,Woleaian,Wole,FM,FM,,1,MIC,woe,LE,10-Jan-2018,
wof-Latn,wof-Latn-GM,"Wolof, Gambian",Latn,GM,GM,,,WAF,wof,LE,12-Jan-2018,
wog,wog-Latn-PG,Wogamusin,Latn,PG,PG,1,,MEL,wog,LE,10-Jan-2018,
woi,woi-Qaax-ID,Kamang,Qaax,ID,ID,1,,SEA,woi,,,
wok,wok-Qaax-CM,Longto,Qaax,CM,CM,1,,MAF,wok,,,
wom,wom-Zyyy-NG,Wom,Zyyy,NG,NG,,,WAF,wom,,,
won,won-Latn-CD,Wongo,Latn,CD,CD,,,MAF,won,LE,12-Jan-2018,
woo-Latn,woo-Latn-ID,Manombai,Latn,ID,ID,,,SEA,woo,,,
wor,wor-Zyyy-ID,Woria,Zyyy,ID,ID,,,SEA,wor,,,
wos,wos-Latn-PG,Hanga Hundi,Latn,PG,PG,,,MEL,wos,LE,10-Jan-2018,
wow,wow-Qaax-ID,Wawonii,Qaax,ID,ID,1,,SEA,wow,,,
woy,woy-Zyyy-ET,Weyto,Zyyy,ET,ET,1,,EAF,woy,LE,10-Jan-2018,Extinct
wpc,wpc-Latn-VE,Maco,Latn,VE,VE,1,,SAM,wpc,LE,9-Jan-2018,
wra,wra-Latn-PG,Warapu,Latn,PG,PG,,,MEL,wra,LE,10-Jan-2018,
wrb,wrb-Zyyy-AU,Warluwara,Zyyy,AU,AU,1,,ANZ,wrb,LE,10-Jan-2018,Extinct
wrd,wrd-Qaax-AF,Warduji,Qaax,AF,AF,1,,SAS,wrd,,,
